name,user rating,Price,MS Office Provided,Dedicated Graphic Memory Capacity,SSD Capacity,Graphic Processor,Number of Cores,Operating System,Refresh Rate,Brand,Professional,Gaming,EveryDay,Processor,RAM(in GB),Price_Normalized,SSD Capacity (In Gb),SSD Capacity Normalized,Normalized review,Number of Cores_Normalized,HDD Capacity,HDD Capacity_Normalized,Price_Category,Pocket Friendly,Mid Range,High End,laptop_Link
"lenovo legion 5 ryzen 5 hexa core 4600h - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) 15arh05 gaming laptop  (15.6 inch, phantom black, 2.3 kg)",4.6,60990,0,4 gb,256 gb,nvidia geforce gtx 1650,6,windows,120 hz,lenovo,0,1,0,,8,0.157342657342657,256,0.0666666666666667,0.875,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo ideapad 3 core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) 15iil05 laptop  (15.6 inch, platinum grey, 1.85 kg, with ms office)",4.4,38998,1,0,256 gb,intel integrated uhd,,windows,,lenovo,1,0,1,core i3 10th gen,8,0.0804475524475525,256,0.0666666666666667,0.8125,0,0,0,Pocket Friendly,1,0,0,
"lenovo ideapad 5 core i5 11th gen - (16 gb/512 gb ssd/windows 11 home/2 gb graphics) 15itl05 thin and light laptop  (15.6 inch, graphite grey, with ms office)",4.5,96890,1,2 gb,512 gb,nvidia geforce mx450,6,windows,,lenovo,1,1,1,core i5 11th gen,16,0.282867132867133,512,0.2,0.84375,0.384615384615385,0,0,High End,0,0,1,
"lenovo thinkbook convertible core i7 11th gen - (16 gb/512 gb ssd/windows 10 home) tb14s itl yoga 2 in 1 laptop  (14 inch, mineral grey, 1.5 kg, with ms office)",4.2,84990,1,0,512 gb,intel integrated iris xe,8,windows,,lenovo,1,0,1,core i7 11th gen,16,0.241258741258741,512,0.2,0.75,0.538461538461539,0,0,High End,0,0,1,
"lenovo thinkbook 13s core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) tb13s itl gen 2 thin and light laptop  (13 inch, mineral grey, 1.26 kg, with ms office)",4.2,54990,1,0,512 gb,intel integrated iris xe,6,windows,,lenovo,1,0,1,core i5 11th gen,8,0.136363636363636,512,0.2,0.75,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo thinkbook 13s core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) tb13s itl gen 2 thin and light laptop  (13 inch, mineral grey, 1.26 kg, with ms office)",4.3,60990,1,0,512 gb,intel integrated iris xe,6,windows,,lenovo,1,0,1,core i5 11th gen,16,0.157342657342657,512,0.2,0.78125,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo core i3 11th gen - (4 gb/256 gb ssd/windows 10 home) v15 itl g2 thin and light laptop  (15 inch, black, 1.7 kg, with ms office)",4.3,38990,1,0,256 gb,intel integrated uhd,4,windows,,lenovo,1,0,1,core i3 11th gen,4,0.0804195804195804,256,0.0666666666666667,0.78125,0.230769230769231,0,0,Pocket Friendly,1,0,0,
"lenovo thinkpad ryzen 5 hexa core 5600u - (8 gb/512 gb ssd/dos) e14 amd gen3 thin and light laptop  (14 inch, black, 1.69 kg)",4.3,56990,0,0,512 gb,amd radeon amd,,dos,,lenovo,1,0,1,ryzen 5 hexa core 5600u - (8 gb/512 gb ssd/dos) e14 amd gen,8,0.143356643356643,512,0.2,0.78125,0,0,0,Mid Range,0,1,0,
"lenovo thinkbook 13s core i5 11th gen - (8 gb/1 tb ssd/windows 10 home) tb13s itl gen 2 thin and light laptop  (13.3 inch, mineral grey, 2.023 kg, with ms office)",3.2,58990,1,0,1 tb,intel integrated iris xe,6,windows,,lenovo,1,0,1,core i5 11th gen,8,0.15034965034965,1024,0.466666666666667,0.4375,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo thinkbook 13s core i7 11th gen - (16 gb/1 tb ssd/windows 10 home) tb13s itl gen 2 thin and light laptop  (13 inch, mineral grey, 1.26 kg, with ms office)",3.6,85990,1,0,1 tb,intel integrated iris xe,8,windows,,lenovo,1,0,1,core i7 11th gen,16,0.244755244755245,1024,0.466666666666667,0.5625,0.538461538461539,0,0,High End,0,0,1,
"lenovo core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) v14 itl g2 thin and light laptop  (14 inch, iron grey, 1.6 kg, with ms office)",4.4,54990,1,0,512 gb,intel integrated iris xe,6,windows,,lenovo,1,0,1,core i5 11th gen,8,0.136363636363636,512,0.2,0.8125,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo core i3 10th gen - (8 gb/256 gb ssd/windows 10) 81wb011nin laptop  (15.6 inch, platinum grey, with ms office)",4,41990,1,0,256 gb,intel integrated integrated intel® uhd graphics,,windows,,lenovo,1,0,1,core i3 10th gen,8,0.0909090909090909,256,0.0666666666666667,0.6875,0,0,0,Pocket Friendly,1,0,0,
"lenovo ryzen 3 dual core 3250u - (4 gb/1 tb hdd/windows 10 home) v15 -ada laptop  (15.6 inch, iron grey, 1.85 kg)",3.2,34490,0,0,,amd radeon amd,,windows,,lenovo,1,0,1,,4,0.0646853146853147,,,0.4375,0,1,1,Pocket Friendly,1,0,0,
"lenovo legion 5 core i7 11th gen - (16 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050/120 hz) 15ith6 gaming laptop  (15.6 inch, phantom blue, shadow black, 2.4 kg, with ms office)",4,117990,1,4 gb,512 gb,nvidia geforce rtx 3050,8,windows,120 hz,lenovo,0,1,0,core i7 11th gen,16,0.356643356643357,512,0.2,0.6875,0.538461538461539,0,0,High End,0,0,1,
"lenovo ideapad gaming 3 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650) 15ihu6 gaming laptop  (15.6 inch, shadow black, 2.25 kg, with ms office)",3.8,65990,1,4 gb,512 gb,nvidia geforce gtx 1650,6,windows,,lenovo,0,1,0,core i5 11th gen,8,0.174825174825175,512,0.2,0.625,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo ideapad 5 pro core i5 11th gen - (16 gb/512 gb ssd/windows 10 home/2 gb graphics) 14itl6 thin and light laptop  (14 inch, storm grey, 1.41 kg, with ms office)",4.2,69990,1,2 gb,512 gb,nvidia geforce mx450,6,windows,,lenovo,1,1,1,core i5 11th gen,16,0.188811188811189,512,0.2,0.75,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo ideapad 3 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) 15iml05 thin and light laptop  (15.6 inch, platinum grey, 1.7 kg, with ms office)",4.3,54490,1,2 gb,512 gb,nvidia geforce mx330,6,windows,,lenovo,1,1,1,core i5 10th gen,8,0.134615384615385,512,0.2,0.78125,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo ideapad flex 3 chromebook celeron dual core - (4 gb/128 gb emmc storage/chrome os) cb 11ijl6 chromebook  (11.6 inch, arctic grey, 1.25 kg)",3.5,28490,0,0,,intel integrated uhd,2,chrome,,lenovo,1,0,1,,4,0.0437062937062937,,,0.53125,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"lenovo ideapad 3 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) 15iml05 thin and light laptop  (15.6 inch, platinum grey, 1.7 kg, with ms office)",4.1,45990,1,0,512 gb,intel integrated uhd,6,windows,,lenovo,1,0,1,core i5 10th gen,8,0.104895104895105,512,0.2,0.71875,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo ideapad 3 core i3 10th gen - (8 gb/256 gb ssd/windows 11 home) 15iml05 thin and light laptop  (15.6 inch, platinum grey, 1.7 kg, with ms office)",4.3,34990,1,0,256 gb,intel integrated uhd,,windows,,lenovo,1,0,1,core i3 10th gen,8,0.0664335664335664,256,0.0666666666666667,0.78125,0,0,0,Pocket Friendly,1,0,0,
"lenovo ideapad 3 chromebook celeron dual core - (4 gb/64 gb emmc storage/chrome os) cb 11igl05 chromebook  (11.6 inch, onyx black, 1.12 kg)",3.5,15990,0,0,,intel integrated uhd,,chrome,,lenovo,1,0,1,,4,0,,,0.53125,0,1,1,Pocket Friendly,1,0,0,
"lenovo ideapad 3 core i3 11th gen - (8 gb/512 gb ssd/windows 10 home) 15itl6 thin and light laptop  (15.6 inch, arctic grey, 1.65 kg, with ms office)",4.4,48500,1,0,512 gb,intel integrated uhd,2,windows,,lenovo,1,0,1,core i3 11th gen,8,0.113671328671329,512,0.2,0.8125,0.0769230769230769,0,0,Mid Range,0,1,0,
"lenovo yoga slim 7 core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) 14itl05 thin and light laptop  (14 inch, slate grey, 1.36 kg, with ms office)",4.20623188405797,82990,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,16,0.234265734265734,512,0.2,0.751947463768116,0.230769230769231,0,0,High End,0,0,1,
"lenovo ideapad 5 pro core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) ideapad 5 pro14itl6 u thin and light laptop  (14 inch, storm grey, 1.38 kg, with ms office)",4.5,69990,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,16,0.188811188811189,512,0.2,0.84375,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo ideapad ryzen 5 hexa core 5500u - (8 gb/512 gb ssd/windows 10 home) ideapad 5 15alc05 thin and light laptop  (15.6 inch, graphite grey, 1.66 kg, with ms office)",4.3,52990,1,0,512 gb,amd radeon radeon,,windows,,lenovo,1,0,1,,8,0.129370629370629,512,0.2,0.78125,0,0,0,Mid Range,0,1,0,
"lenovo ideapad gaming core i5 10th gen - (8 gb/1 tb hdd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/60 hz) ideapad gaming 3 15imh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg)",4,65990,0,4 gb,,nvidia geforce gtx 1650,4,windows,60 hz,lenovo,0,1,0,core i5 10th gen,8,0.174825174825175,,,0.6875,0.230769230769231,1,1,Mid Range,0,1,0,
"lenovo ideapad gaming 3i core i7 11th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050/120 hz) ipg3-15ihu6 gaming laptop  (15.6 inch, shadow black, 2.25 kg)",3.9,88990,0,4 gb,512 gb,nvidia geforce rtx 3050,8,windows,120 hz,lenovo,0,1,0,core i7 11th gen,8,0.255244755244755,512,0.2,0.65625,0.538461538461539,0,0,High End,0,0,1,
"lenovo core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) 81wa00k1in laptop  (14 inch, platinum grey, with ms office)",5,40990,1,0,256 gb,intel integrated,,windows,,lenovo,1,0,1,core i3 10th gen,8,0.0874125874125874,256,0.0666666666666667,1,0,0,0,Pocket Friendly,1,0,0,
"lenovo ideapad slim 3i core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) ideapad slim 3 thin and light laptop  (15.6 inch, arctic grey, 1.39 kg, with ms office)",3.3,58990,1,0,512 gb,intel integrated integrated intel iris xe graphics,4,windows,,lenovo,1,0,1,core i5 11th gen,8,0.15034965034965,512,0.2,0.46875,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo ideapad slim 3i core i5 11th gen - (8 gb/256 gb ssd/windows 10 home) ideapad slim 3 thin and light laptop  (15.6 inch, arctic grey, 1.39 kg, with ms office)",2.8,56199,1,0,256 gb,intel integrated integrated intel iris xe graphics,4,windows,,lenovo,1,0,1,core i5 11th gen,8,0.140590909090909,256,0.0666666666666667,0.3125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo ideapad gaming core i7 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) ideapad gaming 3 15imh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg)",4.5,76527,0,4 gb,512 gb,nvidia geforce gtx 1650,6,windows,120 hz,lenovo,0,1,0,core i7 10th gen,8,0.211667832167832,512,0.2,0.84375,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo core i5 11th gen - (4 gb/512 gb ssd/windows 10) 82h700j7in laptop  (14 inch, arctic grey, with ms office)",4.20623188405797,58500,1,0,512 gb,,6,windows,,lenovo,1,0,1,core i5 11th gen,4,0.148636363636364,512,0.2,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo ideapad 3 core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) 15iml05 thin and light laptop  (15.6 inch, platinum grey, 1.7 kg, with ms office)",4.1,36990,1,0,,intel integrated uhd,2,windows,,lenovo,1,0,1,core i3 10th gen,8,0.0734265734265734,,,0.71875,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"lenovo ideapad 3 core i3 10th gen - (4 gb/256 gb ssd/windows 10 home) 81wb010xin||81wb0112in||81wb0158in thin and light laptop  (15.6 inch, platinum grey, 1.7 kg, with ms office)",4.4,39990,1,0,256 gb,intel integrated uhd,2,windows,,lenovo,1,0,1,core i3 10th gen,4,0.0839160839160839,256,0.0666666666666667,0.8125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,
"lenovo ideapad 3 core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) 15iml05 thin and light laptop  (15.6 inch, platinum grey, 1.7 kg, with ms office)",4,35490,1,0,,intel integrated uhd,2,windows,,lenovo,1,0,1,core i3 10th gen,8,0.0681818181818182,,,0.6875,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"lenovo ideapad 3 core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) 15itl6 thin and light laptop  (15.6 inch, arctic grey, 1.6 kg, with ms office)",4.3,39990,1,0,256 gb,intel integrated uhd,2,windows,,lenovo,1,0,1,core i3 11th gen,8,0.0839160839160839,256,0.0666666666666667,0.78125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,
"lenovo yoga slim 7 intel evo core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) 14itl5 2 in 1 laptop  (14 inch, slate grey, 1.43 kg, with ms office)",4.7,93999,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,16,0.272758741258741,512,0.2,0.90625,0.230769230769231,0,0,High End,0,0,1,
"lenovo ideapad core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) 15 itl 6 thin and light laptop  (15.6 inch, arctic grey, 1.65 kg, with ms office)",4.1,56999,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,8,0.143388111888112,512,0.2,0.71875,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo apu dual core a9 a99425 - (4 gb/1 tb hdd/dos) e41-45 notebook  (14 inch, black, 2.2 kg)",3.8,21896,0,0,,amd radeon,2,dos,,lenovo,0,0,0,,4,0.0206503496503496,,,0.625,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"lenovo ideapad gaming ryzen 5 hexa core 4600h - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) 15arh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg)",4.5,75999,0,4 gb,512 gb,nvidia geforce gtx 1650,6,windows,120 hz,lenovo,0,1,0,,8,0.209821678321678,512,0.2,0.84375,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo apu dual core a9 a99425 - (4 gb/1 tb hdd/windows 10) e41-45 notebook  (14 inch, black, 2.2 kg)",3.7,27090,0,0,,amd radeon r5,2,windows,,lenovo,0,0,0,,4,0.0388111888111888,,,0.59375,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"lenovo ideapad slim 3i (2021) core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) 14 itl 6 thin and light laptop  (14 inch, arctic grey, 1.41 kg, with ms office)",4.3,50990,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,8,0.122377622377622,512,0.2,0.78125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo legion 5 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) 15imh05 gaming laptop  (15.6 inch, phantom black, 2.3 kg)",4.5,65490,0,4 gb,512 gb,nvidia geforce gtx 1650,4,windows,120 hz,lenovo,0,1,0,core i5 10th gen,8,0.173076923076923,512,0.2,0.84375,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo e41 apu dual core a6 a6-9225 - (4 gb/1 tb hdd/windows 10) e41-45 notebook  (14 inch, black, 2.2 kg)",2.8,28021,0,0,,amd radeon r4 (stoney ridge),2,windows,,lenovo,0,0,0,,4,0.0420664335664336,,,0.3125,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"lenovo ideapad slim 5i core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/2 gb graphics) ideapad slim 5 thin and light laptop  (15.6 inch, graphite grey, 1.66 kg, with ms office)",4.3,58990,1,2 gb,256 gb,nvidia geforce mx450,4,windows,,lenovo,1,1,1,core i5 11th gen,8,0.15034965034965,256,0.0666666666666667,0.78125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo ideapad slim 5i core i5 11th gen - (16 gb/512 gb ssd/windows 10 home/2 gb graphics) 15 itl 05 thin and light laptop  (15.6 inch, graphite grey, 1.66 kg, with ms office)",4.1,66990,1,2 gb,512 gb,nvidia geforce mx450,4,windows,,lenovo,1,1,1,core i5 11th gen,16,0.178321678321678,512,0.2,0.71875,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo ideapad slim3 core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) 14 itl 6 thin and light laptop  (14 inch, arctic grey, 1.41 kg, with ms office)",4.4,51499,1,0,256 gb,intel integrated uhd,2,windows,,lenovo,1,0,1,core i3 11th gen,8,0.124157342657343,256,0.0666666666666667,0.8125,0.0769230769230769,0,0,Mid Range,0,1,0,
"lenovo ideapad slim 5i core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) 15 itl 05 thin and light laptop  (15.6 inch, graphite grey, 1.66 kg, with ms office)",4.4,61990,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,16,0.160839160839161,512,0.2,0.8125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo ideapad slim 3i (2021) core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) ideapad 3 15itl6 thin and light laptop  (15.6 inch, arctic grey, 1.65 kg, with ms office)",4.3,53990,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,8,0.132867132867133,512,0.2,0.78125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo ideapad slim 3i (2021) core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) ideapad 3 14itl6 thin and light laptop  (14 inch, arctic grey, 1.41 kg, with ms office)",4.4,43790,1,0,256 gb,intel integrated uhd,2,windows,,lenovo,1,0,1,core i3 11th gen,8,0.0972027972027972,256,0.0666666666666667,0.8125,0.0769230769230769,0,0,Mid Range,0,1,0,
"lenovo ideapad slim 5 ryzen 7 octa core 5700u - (8 gb/512 gb ssd/windows 10 home) 14 alc 05 thin and light laptop  (14 inch, graphite grey, 1.39 kg, with ms office)",4.5,59990,1,0,512 gb,amd radeon,8,windows,,lenovo,1,0,1,,8,0.153846153846154,512,0.2,0.84375,0.538461538461539,0,0,Mid Range,0,1,0,
"lenovo ideapad slim 3i (2021) core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) 15itl6 thin and light laptop  (15.6 inch, arctic grey, 1.65 kg, with ms office)",4.4,57990,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,8,0.146853146853147,512,0.2,0.8125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo thinkpad core i5 10th gen - (16 gb/512 gb hdd/512 gb ssd/windows 10 pro) t14 thin and light laptop  (14 inch, black, 1.55 kg)",4.20623188405797,155411,0,0,512 gb,intel integrated uhd,4,windows,,lenovo,1,0,1,core i5 10th gen,16,0.487486013986014,512,0.2,0.751947463768116,0.230769230769231,0,0,High End,0,0,1,
"lenovo yoga slim 7 intel evo core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) yoga slim 7 14itl05a thin and light laptop  (14 inches, slate grey, 1.36 kg, with ms office)",4.6,81999,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,16,0.230800699300699,512,0.2,0.875,0.230769230769231,0,0,High End,0,0,1,
"lenovo yoga slim 7 intel evo core i7 11th gen - (16 gb/1 tb ssd/windows 10 home) yoga slim 7 14itl05b thin and light laptop  (14 inch, slate grey, 1.36 kg, with ms office)",4.4,96990,1,0,1 tb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i7 11th gen,16,0.283216783216783,1024,0.466666666666667,0.8125,0.230769230769231,0,0,High End,0,0,1,
"lenovo ideapad slim 3i (2021) core i5 11th gen - (8 gb/256 gb ssd/windows 10 home) 15itl6/ 15itl6 ub thin and light laptop  (15.6 inch, arctic grey, 1.65 kg, with ms office)",4.3,48490,1,0,256 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,8,0.113636363636364,256,0.0666666666666667,0.78125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) e15 laptop  (15.6 inch, black, 1.7 kg, with ms office)",3.5,84086,1,2 gb,512 gb,nvidia geforce mx350,4,windows,,lenovo,1,1,1,core i5 11th gen,8,0.238097902097902,512,0.2,0.53125,0.230769230769231,0,0,High End,0,0,1,
"lenovo thinkpad e15 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) e15 thin and light laptop  (15.6 inch, black, 1.7 kg, with ms office)",4.7,67990,1,0,512 gb,intel integrated iris xe,6,windows,,lenovo,1,0,1,core i5 11th gen,8,0.181818181818182,512,0.2,0.90625,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo ideapad gaming 3 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) 15imh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg)",4.3,53990,0,4 gb,512 gb,nvidia geforce gtx 1650,4,windows,120 hz,lenovo,0,1,0,core i5 10th gen,8,0.132867132867133,512,0.2,0.78125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo legion core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650) y540-15irh-pg0 gaming laptop  (15.6 inch, raven black, 2.3 kg, with ms office)",4.4,72199,1,4 gb,256 gb,nvidia geforce gtx 1650,4,windows,,lenovo,0,1,0,core i5 9th gen,8,0.196534965034965,256,0.0666666666666667,0.8125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo thinkpad e15 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) e15 thin and light laptop  (15.6 inch, black, 1.7 kg, with ms office)",4.1,65990,1,0,512 gb,intel integrated iris xe,6,windows,,lenovo,1,0,1,core i5 11th gen,8,0.174825174825175,512,0.2,0.71875,0.384615384615385,0,0,Mid Range,0,1,0,
"lenovo core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) e15 laptop  (15.6 inch, black, 1.7 kg, with ms office)",4.4,77990,1,0,512 gb,intel integrated iris xe,4,windows,,lenovo,1,0,1,core i5 11th gen,16,0.216783216783217,512,0.2,0.8125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo thinkpad core i5 10th gen - (8 gb/512 gb hdd/512 gb ssd/windows 10 pro) t14 thin and light laptop  (14 inch, black, 1.55 kg)",4.20623188405797,125394,0,0,512 gb,intel integrated uhd,4,windows,,lenovo,1,0,1,core i5 10th gen,8,0.382531468531469,512,0.2,0.751947463768116,0.230769230769231,0,0,High End,0,0,1,
"lenovo v series athlon dual core 3050u - (4 gb/1 tb hdd/windows 10 home) v-15 ada laptop  (15.6 inch, iron grey, 1.85 kg)",3.6,27990,0,0,,amd radeon amd radeon graphics,2,windows,,lenovo,1,0,1,,4,0.041958041958042,,,0.5625,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"lenovo v series athlon dual core 3150u - (4 gb/1 tb hdd/windows 10 home) v-15 ada laptop  (15.6 inch, iron grey, 1.85 kg)",3.8,27890,0,0,,amd radeon amd radeon graphics,2,windows,,lenovo,1,0,1,,4,0.0416083916083916,,,0.625,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"lenovo ideapad gaming 3 core i5 10th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) 15imh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg)",4.3,68999,0,4 gb,256 gb,nvidia geforce gtx 1650,4,windows,120 hz,lenovo,0,1,0,core i5 10th gen,8,0.185346153846154,256,0.0666666666666667,0.78125,0.230769230769231,0,0,Mid Range,0,1,0,
"lenovo ideapad gaming 3 ryzen 5 hexa core 4600h - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) 15arh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg)",4.5,63990,0,4 gb,256 gb,nvidia geforce gtx 1650,6,windows,120 hz,lenovo,0,1,0,,8,0.167832167832168,256,0.0666666666666667,0.84375,0.384615384615385,0,0,Mid Range,0,1,0,
